"","Date","Specimen.ID","uid","Plant.ID","Species","Lanai.Side","Treatment","Temp...C.","RLC.Order","RLC.Day","Run","deltaNPQ","rETRmax","ETRmax","alpha.1","alpha.2","alpha.3","alpha.4","ek.1","ek.2","ek.3","ek.4"
"1239","2022-02-21","Ul4-4","2022-02-21_Ul4-4",88,"ul","ewa","0",27,4,1,6.5,"0",48.17,20.23,0.643,0.207,3.104,0.017,61.3,22.4,2.7,0
"1240","2022-02-21","Ul5-1","2022-02-21_Ul5-1",89,"ul","ewa","0",30,5,1,6.5,"0",52.06,21.87,1.241,1.047,1.185,0.275,32.9,29.5,1.1,0.3
"1241","2022-02-21","Ul5-2","2022-02-21_Ul5-2",90,"ul","ewa","0",30,5,1,6.5,"0",40.12,16.85,2.025,33.767,0.06,0.954,13.4,224.3,0.1,1
"1242","2022-02-21","Ul5-3","2022-02-21_Ul5-3",91,"ul","ewa","0",30,5,1,6.5,"0",60.13,25.25,1.021,0.403,2.535,0.039,48.3,21.1,2.3,0.1
"1243","2022-02-21","Ul5-4","2022-02-21_Ul5-4",92,"ul","ewa","0",30,5,1,6.5,"0",31.16,13.09,0.503,0.193,2.603,0.035,52.2,22.4,2.3,0.1
"1244","2022-02-21","Ul6-1","2022-02-21_Ul6-1",93,"ul","ewa","0",30,6,1,6.5,"0",42.37,17.8,1.055,0.766,1.378,0.211,32.3,24.9,1.3,0.2
"1245","2022-02-21","Ul6-2","2022-02-21_Ul6-2",94,"ul","ewa","0",30,6,1,6.5,"0",33.06,13.89,0.434,0.106,4.086,0.005,66.4,18.6,3.6,0
"1246","2022-02-21","Ul6-3","2022-02-21_Ul6-3",95,"ul","ewa","0",30,6,1,6.5,"0",35.15,14.76,1.289,4.115,0.313,0.763,19.6,64,0.3,0.8
"1247","2022-02-21","Ul6-4","2022-02-21_Ul6-4",96,"ul","ewa","0",30,6,1,6.5,"0",38.95,16.36,2.472,55.33,0.045,0.966,11.4,255.5,0,1
"1248","2022-02-25","Ul2-1","2022-02-25_Ul2-1",77,"ul","ewa","0",20,1,5,6.5,"0",32.49,13.65,1.786,701.805,0.003,0.998,8.6,3375.8,0,1
"1249","2022-02-25","Ul2-2","2022-02-25_Ul2-2",78,"ul","ewa","0",20,1,5,6.5,"0",31.5,13.23,2.604,125.338,0.021,0.984,9.4,454.1,0,1
"1250","2022-02-25","Ul2-3","2022-02-25_Ul2-3",79,"ul","ewa","0",20,1,5,6.5,"0",28.88,12.13,2.119,2093.974,0.001,0.999,7.3,7237.3,0,1
"1251","2022-02-25","Ul2-4","2022-02-25_Ul2-4",80,"ul","ewa","0",20,1,5,6.5,"0",30.21,12.69,2.899,2429.125,0.001,0.999,6.9,5786,0,1
"1252","2022-02-25","Ul3-1","2022-02-25_Ul3-1",81,"ul","ewa","0",27,2,5,6.5,"0",42.18,17.72,2.466,35.312,0.07,0.946,12.4,178.8,0.1,0.9
"1253","2022-02-25","Ul3-3","2022-02-25_Ul3-3",83,"ul","ewa","0",27,2,5,6.5,"0",36.2,15.2,0.763,0.459,1.662,0.141,37.7,24.5,1.5,0.2
"1254","2022-02-25","Ul3-4","2022-02-25_Ul3-4",84,"ul","ewa","0",27,2,5,6.5,"0",34.29,14.4,3.368,12059.614,0,1,6.1,21836.4,0,1
"1255","2022-02-25","Ul4-1","2022-02-25_Ul4-1",85,"ul","ewa","0",27,2,5,6.5,"0",36.1,15.16,2.18,52.924,0.041,0.968,11.7,286.1,0,1
"1256","2022-02-25","Ul4-2","2022-02-25_Ul4-2",86,"ul","ewa","0",27,3,5,6.5,"0",24.62,10.34,1.753,3906.208,0,1,6.9,15365.3,0,1
"1257","2022-02-25","Ul4-3","2022-02-25_Ul4-3",87,"ul","ewa","0",27,3,5,6.5,"0",37.05,15.56,3.038,1205.113,0.003,0.998,7.8,3107.9,0,1
"1258","2022-02-25","Ul4-4","2022-02-25_Ul4-4",88,"ul","ewa","0",27,3,5,6.5,"0",33.25,13.96,0.902,0.856,1.054,0.327,28.8,28.7,1,0.3
"1259","2022-02-25","Ul5-1","2022-02-25_Ul5-1",89,"ul","ewa","0",30,3,5,6.5,"0",31.41,13.19,1.325,1299.842,0.001,0.999,8.2,8009.6,0,1
"1260","2022-02-25","Ul5-2","2022-02-25_Ul5-2",90,"ul","ewa","0",30,4,5,6.5,"0",35.55,14.93,3.498,13950.279,0,1,6.1,24200.1,0,1
"1261","2022-02-25","Ul5-3","2022-02-25_Ul5-3",91,"ul","ewa","0",30,4,5,6.5,"0",49.97,20.99,1.53,2.347,0.652,0.535,24.8,39.4,0.6,0.5
"1262","2022-02-25","Ul6-1","2022-02-25_Ul6-1",93,"ul","ewa","0",30,4,5,6.5,"0",35.12,14.75,2.194,293.2,0.007,0.994,9.5,1273.2,0,1
"1263","2022-02-25","Ul6-2","2022-02-25_Ul6-2",94,"ul","ewa","0",30,4,5,6.5,"0",30.78,12.93,2.762,7659.158,0,1,6.4,17740.8,0,1
"1264","2022-02-25","Ul6-3","2022-02-25_Ul6-3",95,"ul","ewa","0",30,5,5,6.5,"0",34,14.28,3.357,2981.827,0.001,0.999,6.9,6127.8,0,1
"1265","2022-02-25","Ul6-4","2022-02-25_Ul6-4",96,"ul","ewa","0",30,5,5,6.5,"0",52.44,22.02,1.038,0.279,3.72,0.007,43.9,12.9,3.4,0
"1266","2022-02-25","Ul1-1","2022-02-25_Ul1-1",73,"ul","ewa","0",20,5,5,6.5,"0",34.2,14.36,1.204,2.585,0.466,0.655,21.9,48.3,0.5,0.7
"1267","2022-02-25","Ul1-2","2022-02-25_Ul1-2",74,"ul","ewa","0",20,5,5,6.5,"0",32,13.44,2.426,2018.954,0.001,0.999,7.3,6081.4,0,1
"1268","2022-02-25","Ul1-3","2022-02-25_Ul1-3",75,"ul","ewa","0",20,6,5,6.5,"0",32.22,13.53,2.6,1921.258,0.001,0.999,7.3,5411.9,0,1
"1269","2022-02-25","Ul1-4","2022-02-25_Ul1-4",76,"ul","ewa","0",20,6,5,6.5,"0",27.74,11.65,0.995,1.089,0.914,0.391,23.5,26.6,0.9,0.4
"1270","2022-02-25","Ul3-2","2022-02-25_Ul3-2",82,"ul","ewa","0",27,6,5,6.5,"0",42.75,17.95,1.062,0.544,1.951,0.092,34.4,18.8,1.8,0.1
"1271","2022-02-25","Ul5-4","2022-02-25_Ul5-4",92,"ul","ewa","0",30,6,5,6.5,"0",20.79,8.73,2.019,4359.134,0,1,6.4,13870,0,1
"1272","2022-03-01","Ul4-1","2022-03-01_Ul4-1",85,"ul","ewa","0",27,1,9,6.5,"0",35.34,14.84,3.324,2269.957,0.001,0.999,7.2,4908.9,0,1
"1273","2022-03-01","Ul4-2","2022-03-01_Ul4-2",86,"ul","ewa","0",27,1,9,6.5,"0",24.25,10.19,2.072,1356.011,0.002,0.999,7.4,4815.9,0,1
"1274","2022-03-01","Ul4-3","2022-03-01_Ul4-3",87,"ul","ewa","0",27,1,9,6.5,"0",31.75,13.33,2.369,966.938,0.002,0.998,8,3278.2,0,1
"1275","2022-03-01","Ul4-4","2022-03-01_Ul4-4",88,"ul","ewa","0",27,1,9,6.5,"0",38.95,16.36,2.743,114.473,0.024,0.982,10.3,431.1,0,1
"1276","2022-03-01","Ul5-1","2022-03-01_Ul5-1",89,"ul","ewa","0",30,2,9,6.5,"0",26.37,11.08,2.605,4082.033,0.001,1,6.6,10392.5,0,1
"1277","2022-03-01","Ul5-2","2022-03-01_Ul5-2",90,"ul","ewa","0",30,2,9,6.5,"0",31.41,13.19,2.817,7480.003,0,1,6.4,17078.9,0,1
"1278","2022-03-01","Ul5-3","2022-03-01_Ul5-3",91,"ul","ewa","0",30,2,9,6.5,"0",32.49,13.65,3.358,3550.318,0.001,0.999,6.7,7112.5,0,1
"1279","2022-03-01","Ul5-4","2022-03-01_Ul5-4",92,"ul","ewa","0",30,2,9,6.5,"0",20.79,8.73,1.42,3191.404,0,1,6.9,15420.6,0,1
"1280","2022-03-01","Ul6-1","2022-03-01_Ul6-1",93,"ul","ewa","0",30,3,9,6.5,"0",23.85,10.02,1.206,16633.171,0,1,6.1,83537.6,0,1
"1281","2022-03-01","Ul6-2","2022-03-01_Ul6-2",94,"ul","ewa","0",30,3,9,6.5,"0",26.82,11.26,2.125,10126.425,0,1,6.2,29764,0,1
"1282","2022-03-01","Ul6-3","2022-03-01_Ul6-3",95,"ul","ewa","0",30,3,9,6.5,"0",32,13.44,2.737,504.245,0.005,0.996,8.4,1548.7,0,1
"1283","2022-03-01","Ul6-4","2022-03-01_Ul6-4",96,"ul","ewa","0",30,3,9,6.5,"0",28.08,11.79,2.577,3852.557,0.001,0.999,6.8,10130.3,0,1
"1284","2022-03-01","Ul1-1","2022-03-01_Ul1-1",73,"ul","ewa","0",20,4,9,6.5,"0",34.77,14.6,0.775,0.188,4.128,0.004,40.3,10.6,3.8,0
"1285","2022-03-01","Ul1-2","2022-03-01_Ul1-2",74,"ul","ewa","0",20,4,9,6.5,"0",26.91,11.3,1.771,5678.361,0,1,6.6,21081.6,0,1
"1286","2022-03-01","Ul1-3","2022-03-01_Ul1-3",75,"ul","ewa","0",20,4,9,6.5,"0",21.24,8.92,0.904,4324.385,0,1,6.7,32179.9,0,1
"1287","2022-03-01","Ul1-4","2022-03-01_Ul1-4",76,"ul","ewa","0",20,4,9,6.5,"0",27,11.34,2.343,752.156,0.003,0.998,7.8,2493.2,0,1
"1288","2022-03-01","Ul2-1","2022-03-01_Ul2-1",77,"ul","ewa","0",20,5,9,6.5,"0",26,10.92,2.335,22248.724,0,1,5.8,55228.1,0,1
"1289","2022-03-01","Ul2-2","2022-03-01_Ul2-2",78,"ul","ewa","0",20,5,9,6.5,"0",34.2,14.36,3.21,525.929,0.006,0.995,8.1,1325.3,0,1
"1290","2022-03-01","Ul2-3","2022-03-01_Ul2-3",79,"ul","ewa","0",20,5,9,6.5,"0",25.92,10.89,2.189,11979.276,0,1,6.1,33245.1,0,1
"1291","2022-03-01","Ul2-4","2022-03-01_Ul2-4",80,"ul","ewa","0",20,5,9,6.5,"0",22.99,9.66,2.316,3783.715,0.001,1,6.5,10663.3,0,1
"1292","2022-03-01","Ul3-1","2022-03-01_Ul3-1",81,"ul","ewa","0",27,6,9,6.5,"0",35.15,14.76,3.2,2801.232,0.001,0.999,7.1,6187.8,0,1
"1293","2022-03-01","Ul3-2","2022-03-01_Ul3-2",82,"ul","ewa","0",27,6,9,6.5,"0",38.95,16.36,3.001,264.843,0.011,0.991,9.2,810,0,1
"1294","2022-03-01","Ul3-3","2022-03-01_Ul3-3",83,"ul","ewa","0",27,6,9,6.5,"0",24.5,10.29,2.485,6959.374,0,1,6.2,17502.9,0,1
"1295","2022-03-01","Ul3-4","2022-03-01_Ul3-4",84,"ul","ewa","0",27,6,9,6.5,"0",37,15.54,3.822,2538.161,0.002,0.999,7,4625.8,0,1
"1296","2022-04-21","Hm1-1","2022-04-21_Hm1-1",49,"hm","ewa","2.5",20,1,1,7,"0",63.96,26.86,0.957,0.192,4.991,0.002,58.1,13.1,4.4,0
"1297","2022-04-21","Hm1-2","2022-04-21_Hm1-2",50,"hm","ewa","2.5",20,1,1,7,"0",74.38,31.24,0.827,0.057,14.503,0,83.6,6.8,12.4,0
"1298","2022-04-21","Hm1-3","2022-04-21_Hm1-3",51,"hm","ewa","2.5",20,1,1,7,"0",100.86,42.36,0.83,0.168,4.935,0.002,98,23.8,4.1,0
"1299","2022-04-21","Hm1-4","2022-04-21_Hm1-4",52,"hm","ewa","2.5",20,1,1,7,"0",65.55,27.53,0.884,0.122,7.242,0,68.8,10.9,6.3,0
"1300","2022-04-21","HUl1-1","2022-04-21_HUl1-1",53,"hm","ewa","2.5",20,1,1,7,"0",72.16,30.31,0.689,0.079,8.672,0,92.1,12.6,7.3,0
"1301","2022-04-21","HUl1-2","2022-04-21_HUl1-2",54,"hm","ewa","2.5",20,1,1,7,"0",54.94,23.07,0.799,0.038,21.074,0,65.8,3.6,18.4,0
"1302","2022-04-21","HUl1-3","2022-04-21_HUl1-3",55,"hm","ewa","2.5",20,1,1,7,"0",75.44,31.68,0.703,0.018,39.53,0,105.4,3.2,32.7,0
"1303","2022-04-21","HUl1-4","2022-04-21_HUl1-4",56,"hm","ewa","2.5",20,1,1,7,"0",45.78,19.23,0.899,0.171,5.253,0.001,47.6,10,4.8,0
"1304","2022-04-21","Hm2-1","2022-04-21_Hm2-1",57,"hm","ewa","2.5",20,2,1,7,"0",80.36,33.75,0.582,0.086,6.773,0,116.6,21.1,5.5,0
"1305","2022-04-21","Hm2-2","2022-04-21_Hm2-2",58,"hm","ewa","2.5",20,2,1,7,"0",59.04,24.8,0.494,0.087,5.676,0.001,97.7,20.6,4.7,0
"1306","2022-04-21","Hm2-3","2022-04-21_Hm2-3",59,"hm","ewa","2.5",20,2,1,7,"0",63.96,26.86,0.538,0.095,5.668,0.001,98.2,20.7,4.7,0
"1307","2022-04-21","Hm2-4","2022-04-21_Hm2-4",60,"hm","ewa","2.5",20,2,1,7,"0",66.42,27.9,0.825,0.511,1.614,0.151,48.9,33.6,1.5,0.2
"1308","2022-04-21","HUl2-1","2022-04-21_HUl2-1",61,"hm","ewa","2.5",20,2,1,7,"0",70,29.4,0.506,0.02,24.861,0,136.5,6.9,19.8,0
"1309","2022-04-21","HUl2-2","2022-04-21_HUl2-2",62,"hm","ewa","2.5",20,2,1,7,"0",75.44,31.68,0.761,0.139,5.478,0.001,80.5,17.2,4.7,0
"1310","2022-04-21","HUl2-3","2022-04-21_HUl2-3",63,"hm","ewa","2.5",20,2,1,7,"0",116.44,48.9,0.441,0.041,10.721,0,251.9,34.7,7.3,0
"1311","2022-04-21","HUl2-4","2022-04-21_HUl2-4",64,"hm","ewa","2.5",20,2,1,7,"0",104.14,43.74,0.618,0.033,18.529,0,164.6,11.6,14.2,0
"1312","2022-04-21","Hm3-1","2022-04-21_Hm3-1",65,"hm","ewa","2.5",27,3,1,7,"0",47.46,19.93,0.599,0.053,11.328,0,75.6,7.8,9.8,0
"1313","2022-04-21","Hm3-2","2022-04-21_Hm3-2",66,"hm","ewa","2.5",27,3,1,7,"0",64.78,27.21,0.406,0.065,6.253,0,137.4,27.6,5,0
"1314","2022-04-21","Hm3-3","2022-04-21_Hm3-3",67,"hm","ewa","2.5",27,3,1,7,"0",104.38,43.84,0.531,0.031,17.116,0,198.7,15.9,12.5,0
"1315","2022-04-21","Hm3-4","2022-04-21_Hm3-4",68,"hm","ewa","2.5",27,3,1,7,"0",106.6,44.77,0.617,0.031,19.949,0,164,10.7,15.3,0
"1316","2022-04-21","HUl3-1","2022-04-21_HUl3-1",69,"hm","ewa","2.5",27,3,1,7,"0",90.2,37.88,0.613,0.066,9.226,0,131.1,17.7,7.4,0
"1317","2022-04-21","HUl3-2","2022-04-21_HUl3-2",70,"hm","ewa","2.5",27,3,1,7,"0",53.34,22.4,0.829,0.097,8.581,0,62.1,8.2,7.5,0
"1318","2022-04-21","HUl3-3","2022-04-21_HUl3-3",71,"hm","ewa","2.5",27,3,1,7,"0",58.22,24.45,0.577,0.102,5.677,0.001,92.7,19.4,4.8,0
"1319","2022-04-21","HUl3-4","2022-04-21_HUl3-4",72,"hm","ewa","2.5",27,3,1,7,"0",90.2,37.88,0.65,0.086,7.536,0,117.8,19.2,6.1,0
"1320","2022-04-21","Hm4-1","2022-04-21_Hm4-1",73,"hm","ewa","2.5",27,4,1,7,"0",78.54,32.99,0.533,0.058,9.234,0,131.8,17.8,7.4,0
"1321","2022-04-21","Hm4-2","2022-04-21_Hm4-2",74,"hm","ewa","2.5",27,4,1,7,"0",73.8,31,0.627,0.055,11.333,0,109.8,11.8,9.3,0
"1322","2022-04-21","Hm4-3","2022-04-21_Hm4-3",75,"hm","ewa","2.5",27,4,1,7,"0",71.34,29.96,0.763,0.188,4.067,0.005,73.9,21.1,3.5,0
"1323","2022-04-21","Hm4-4","2022-04-21_Hm4-4",76,"hm","ewa","2.5",27,4,1,7,"0",63.14,26.52,0.499,0.086,5.833,0.001,105.2,21.8,4.8,0
"1324","2022-04-21","HUl4-1","2022-04-21_HUl4-1",77,"hm","ewa","2.5",27,4,1,7,"0",117.26,49.25,0.714,0.104,6.844,0,143.5,26.6,5.4,0
"1325","2022-04-21","HUl4-2","2022-04-21_HUl4-2",78,"hm","ewa","2.5",27,4,1,7,"0",79.8,33.52,0.654,0.136,4.812,0.002,99.6,24.8,4,0
"1326","2022-04-21","HUl4-3","2022-04-21_HUl4-3",79,"hm","ewa","2.5",27,4,1,7,"0",127.1,53.38,0.406,0.042,9.7,0,304.8,50.2,6.1,0
"1327","2022-04-21","HUl4-4","2022-04-21_HUl4-4",80,"hm","ewa","2.5",27,4,1,7,"0",80.64,33.87,0.612,0.027,22.413,0,129.6,7.2,18,0
"1328","2022-04-21","Hm5-1","2022-04-21_Hm5-1",81,"hm","ewa","2.5",30,5,1,7,"0",90.2,37.88,0.545,0.122,4.47,0.003,127.7,35.5,3.6,0
"1329","2022-04-21","Hm5-2","2022-04-21_Hm5-2",82,"hm","ewa","2.5",30,5,1,7,"0",86.92,36.51,0.791,0.055,14.444,0,108.3,9.1,11.9,0
"1330","2022-04-21","Hm5-3","2022-04-21_Hm5-3",83,"hm","ewa","2.5",30,5,1,7,"0",80,33.6,0.505,0.041,12.456,0,150.6,15.5,9.7,0
"1331","2022-04-21","Hm5-4","2022-04-21_Hm5-4",84,"hm","ewa","2.5",30,5,1,7,"0",70.14,29.46,0.798,0.088,9.066,0,78.5,10.1,7.8,0
"1332","2022-04-21","HUl5-1","2022-04-21_HUl5-1",85,"hm","ewa","2.5",30,5,1,7,"0",95.94,40.29,0.772,0.088,8.744,0,111.4,15.5,7.2,0
"1333","2022-04-21","HUl5-2","2022-04-21_HUl5-2",86,"hm","ewa","2.5",30,5,1,7,"0",72.16,30.31,0.492,0.025,19.365,0,137.9,9,15.4,0
"1334","2022-04-21","HUl5-3","2022-04-21_HUl5-3",87,"hm","ewa","2.5",30,5,1,7,"0",99.22,41.67,0.244,0.038,6.42,0,418.6,122.7,3.4,0
"1335","2022-04-21","HUl5-4","2022-04-21_HUl5-4",88,"hm","ewa","2.5",30,5,1,7,"0",77.08,32.37,0.675,0.041,16.277,0,105.9,7.9,13.5,0
"1336","2022-04-21","Hm6-1","2022-04-21_Hm6-1",89,"hm","ewa","2.5",30,6,1,7,"0",118.12,49.61,0.585,0.022,26.312,0,204.3,10.7,19.1,0
"1337","2022-04-21","Hm6-2","2022-04-21_Hm6-2",90,"hm","ewa","2.5",30,6,1,7,"0",66.42,27.9,0.624,0.054,11.458,0,96.2,10,9.6,0
"1338","2022-04-21","Hm6-3","2022-04-21_Hm6-3",91,"hm","ewa","2.5",30,6,1,7,"0",74.62,31.34,0.659,0.062,10.596,0,100.5,11.4,8.8,0
"1339","2022-04-21","Hm6-4","2022-04-21_Hm6-4",92,"hm","ewa","2.5",30,6,1,7,"0",109.88,46.15,0.783,0.079,9.936,0,133.8,16.9,7.9,0
"1340","2022-04-21","HUl6-1","2022-04-21_HUl6-1",93,"hm","ewa","2.5",30,6,1,7,"0",84.46,35.47,0.633,0.058,10.942,0,125.7,14.2,8.8,0
"1341","2022-04-21","HUl6-2","2022-04-21_HUl6-2",94,"hm","ewa","2.5",30,6,1,7,"0",100.86,42.36,0.405,0.047,8.533,0,230.5,38.6,6,0
"1342","2022-04-21","HUl6-3","2022-04-21_HUl6-3",95,"hm","ewa","2.5",30,6,1,7,"0",88.56,37.2,0.85,0.185,4.591,0.003,87.5,22.5,3.9,0
"1343","2022-04-21","HUl6-4","2022-04-21_HUl6-4",96,"hm","ewa","2.5",30,6,1,7,"0",87.74,36.85,0.712,0.058,12.181,0,112.7,11.3,10,0
"1344","2022-04-25","Hm2-1","2022-04-25_Hm2-1",57,"hm","ewa","2.5",20,1,5,7,"0",85.78,36.03,0.966,0.086,11.238,0,87.8,9.2,9.5,0
"1345","2022-04-25","Hm2-2","2022-04-25_Hm2-2",58,"hm","ewa","2.5",20,1,5,7,"0",64.78,27.21,0.698,0.086,8.075,0,80.8,11.7,6.9,0
"1346","2022-04-25","Hm2-3","2022-04-25_Hm2-3",59,"hm","ewa","2.5",20,1,5,7,"0",76.02,31.93,0.852,0.034,25.387,0,86.5,4,21.5,0
"1347","2022-04-25","Hm2-4","2022-04-25_Hm2-4",60,"hm","ewa","2.5",20,1,5,7,"0",104.14,43.74,0.455,0.138,3.299,0.013,166.9,66.1,2.5,0
"1348","2022-04-25","HUl2-1","2022-04-25_HUl2-1",61,"hm","ewa","2.5",20,1,5,7,"0",47.56,19.98,0.802,0.085,9.439,0,54,6.4,8.4,0
"1349","2022-04-25","HUl2-2","2022-04-25_HUl2-2",62,"hm","ewa","2.5",20,1,5,7,"0",83.64,35.13,0.395,0.038,10.471,0,202.3,26.5,7.6,0
"1350","2022-04-25","HUl2-3","2022-04-25_HUl2-3",63,"hm","ewa","2.5",20,1,5,7,"0",76.26,32.03,0.729,0.062,11.734,0,95.2,9.7,9.8,0
"1351","2022-04-25","HUl2-4","2022-04-25_HUl2-4",64,"hm","ewa","2.5",20,1,5,7,"0",118.08,49.59,0.602,0.088,6.825,0,167.3,32.1,5.2,0
"1352","2022-04-25","Hm3-1","2022-04-25_Hm3-1",65,"hm","ewa","2.5",27,2,5,7,"0",63.13,26.51,0.681,0.045,15.142,0,92.2,7.2,12.7,0
"1353","2022-04-25","Hm3-2","2022-04-25_Hm3-2",66,"hm","ewa","2.5",27,2,5,7,"0",113.98,47.87,0.656,0.056,11.637,0,160.2,17.8,9,0
"1354","2022-04-25","Hm3-3","2022-04-25_Hm3-3",67,"hm","ewa","2.5",27,2,5,7,"0",77.9,32.72,0.712,0.061,11.699,0,98.8,10.1,9.8,0
"1355","2022-04-25","Hm3-4","2022-04-25_Hm3-4",68,"hm","ewa","2.5",27,2,5,7,"0",86.92,36.51,0.432,0.045,9.687,0,180.8,24.9,7.3,0
"1356","2022-04-25","HUl3-1","2022-04-25_HUl3-1",69,"hm","ewa","2.5",27,2,5,7,"0",75.44,31.68,0.76,0.071,10.677,0,88.3,9.8,9,0
"1357","2022-04-25","HUl3-2","2022-04-25_HUl3-2",70,"hm","ewa","2.5",27,2,5,7,"0",77.28,32.46,0.804,0.054,14.887,0,89.7,7.1,12.6,0
"1358","2022-04-25","HUl3-3","2022-04-25_HUl3-3",71,"hm","ewa","2.5",27,2,5,7,"0",86.92,36.51,0.762,0.058,13.082,0,105.5,9.7,10.8,0
"1359","2022-04-25","HUl3-4","2022-04-25_HUl3-4",72,"hm","ewa","2.5",27,2,5,7,"0",95.12,39.95,0.827,0.099,8.381,0,105.1,15.1,6.9,0
"1360","2022-04-25","Hm4-1","2022-04-25_Hm4-1",73,"hm","ewa","2.5",27,3,5,7,"0",75.44,31.68,0.744,0.053,13.919,0,97.3,8.4,11.6,0
"1361","2022-04-25","Hm4-2","2022-04-25_Hm4-2",74,"hm","ewa","2.5",27,3,5,7,"0",87.74,36.85,0.675,0.111,6.102,0,110.2,22,5,0
"1362","2022-04-25","Hm4-3","2022-04-25_Hm4-3",75,"hm","ewa","2.5",27,3,5,7,"0",78.72,33.06,0.632,0.032,19.491,0,120.4,7.6,15.8,0
"1363","2022-04-25","Hm4-4","2022-04-25_Hm4-4",76,"hm","ewa","2.5",27,3,5,7,"0",77.7,32.63,0.749,0.057,13.075,0,97.3,8.9,10.9,0
"1364","2022-04-25","HUl4-1","2022-04-25_HUl4-1",77,"hm","ewa","2.5",27,3,5,7,"0",69.7,29.27,0.839,0.137,6.108,0,70.2,13.2,5.3,0
"1365","2022-04-25","HUl4-2","2022-04-25_HUl4-2",78,"hm","ewa","2.5",27,3,5,7,"0",83.64,35.13,0.891,0.056,15.925,0,91.3,6.8,13.4,0
"1366","2022-04-25","HUl4-3","2022-04-25_HUl4-3",79,"hm","ewa","2.5",27,3,5,7,"0",108.78,45.69,0.78,0.056,13.926,0,131.4,11.8,11.2,0
"1367","2022-04-25","HUl4-4","2022-04-25_HUl4-4",80,"hm","ewa","2.5",27,3,5,7,"0",121.36,50.97,0.834,0.094,8.843,0,132,18.6,7.1,0
"1368","2022-04-25","Hm5-1","2022-04-25_Hm5-1",81,"hm","ewa","2.5",30,4,5,7,"0",71.25,29.92,0.892,0.145,6.158,0,72.5,13.6,5.3,0
"1369","2022-04-25","Hm5-2","2022-04-25_Hm5-2",82,"hm","ewa","2.5",30,4,5,7,"0",82,34.44,0.783,0.038,20.59,0,100.1,5.8,17.2,0
"1370","2022-04-25","Hm5-3","2022-04-25_Hm5-3",83,"hm","ewa","2.5",30,4,5,7,"0",94.3,39.61,0.676,0.094,7.203,0,119.2,20.3,5.9,0
"1371","2022-04-25","Hm5-4","2022-04-25_Hm5-4",84,"hm","ewa","2.5",30,4,5,7,"0",132.02,55.45,0.844,0.045,18.821,0,160.2,11,14.5,0
"1372","2022-04-25","HUl5-1","2022-04-25_HUl5-1",85,"hm","ewa","2.5",30,4,5,7,"0",131.25,55.12,0.847,0.019,44.961,0,157,4.5,34.9,0
"1373","2022-04-25","HUl5-2","2022-04-25_HUl5-2",86,"hm","ewa","2.5",30,4,5,7,"0",58.22,24.45,0.859,0.088,9.815,0,61.7,7.1,8.6,0
"1374","2022-04-25","HUl5-3","2022-04-25_HUl5-3",87,"hm","ewa","2.5",30,4,5,7,"0",106.6,44.77,0.82,0.078,10.542,0,115.9,13.5,8.6,0
"1375","2022-04-25","HUl5-4","2022-04-25_HUl5-4",88,"hm","ewa","2.5",30,4,5,7,"0",117.6,49.39,0.881,0.097,9.128,0,122.8,16.6,7.4,0
"1376","2022-04-25","Hm6-1","2022-04-25_Hm6-1",89,"hm","ewa","2.5",30,5,5,7,"0",103.32,43.39,0.822,0.046,17.979,0,120.8,8.3,14.6,0
"1377","2022-04-25","Hm6-2","2022-04-25_Hm6-2",90,"hm","ewa","2.5",30,5,5,7,"0",123.82,52,0.751,0.049,15.431,0,154.3,12.8,12,0
"1378","2022-04-25","Hm6-3","2022-04-25_Hm6-3",91,"hm","ewa","2.5",30,5,5,7,"0",145.14,60.96,0.821,0.068,12.093,0,165.1,17.8,9.3,0
"1379","2022-04-25","Hm6-4","2022-04-25_Hm6-4",92,"hm","ewa","2.5",30,5,5,7,"0",91.02,38.23,0.816,0.045,18.064,0,110.2,7.4,14.9,0
"1380","2022-04-25","HUl6-1","2022-04-25_HUl6-1",93,"hm","ewa","2.5",30,5,5,7,"0",100.04,42.02,0.77,0.036,21.17,0,129,7.6,17,0
"1381","2022-04-25","HUl6-2","2022-04-25_HUl6-2",94,"hm","ewa","2.5",30,5,5,7,"0",104.96,44.08,0.822,0.064,12.872,0,116.8,11.1,10.5,0
"1382","2022-04-25","HUl6-3","2022-04-25_HUl6-3",95,"hm","ewa","2.5",30,5,5,7,"0",111.3,46.75,0.928,0.057,16.406,0,118.8,8.9,13.4,0
"1383","2022-04-25","HUl6-4","2022-04-25_HUl6-4",96,"hm","ewa","2.5",30,5,5,7,"0",92.66,38.92,0.889,0.125,7.13,0,89.7,14.9,6,0
"1384","2022-04-25","Hm1-1","2022-04-25_Hm1-1",49,"hm","ewa","2.5",20,6,5,7,"0",132.02,55.45,0.769,0.051,14.967,0,164.4,14.3,11.5,0
"1385","2022-04-25","Hm1-2","2022-04-25_Hm1-2",50,"hm","ewa","2.5",20,6,5,7,"0",99.22,41.67,0.685,0.056,12.264,0,135.7,13.9,9.8,0
"1386","2022-04-25","Hm1-3","2022-04-25_Hm1-3",51,"hm","ewa","2.5",20,6,5,7,"0",102.48,43.04,0.873,0.072,12.077,0,118.8,12.1,9.8,0
"1387","2022-04-25","Hm1-4","2022-04-25_Hm1-4",52,"hm","ewa","2.5",20,6,5,7,"0",104.96,44.08,0.757,0.069,10.912,0,133.8,15.4,8.7,0
